   1.0000000000000000E-002   0.0000000000000000        0.0000000000000000     
   0.50000000000000000       0.0000000000000000        0.0000000000000000 
   1.0000000000000000        2.0707270588582460E-004   1.3684148736148316E-005
   1.5000000000000000        1.9520583138721292E-003   2.6888991642641064E-004
   1.6000000000000001        2.7053709332109511E-003   4.8580120670167759E-004
   1.7000000000000000        3.4716413545758575E-003   6.8186343491548427E-004
   1.8000000000000000        4.3117428301499812E-003   1.1118320314008117E-003
   1.8999999999999999        5.4294177765392563E-003   1.7942209881557779E-003
   2.0000000000000000        7.9386030844127431E-003  0.17504969043663032     
   2.1000000000000001        9.5263248057231974E-003  0.24913271740364951     
   2.2000000000000002        1.1191467175780997E-002  0.24226154327832522     
   2.2999999999999998        1.3243904347419009E-002  0.20390195732091576     
   2.3999999999999999        1.2555245420100227E-002  0.18345266100763563     
   2.5000000000000000        1.1666334792593531E-002  0.14561715302094164     
   3.0000000000000000        4.2198586493780539E-003   3.5509455036620410E-002
   3.5000000000000000        2.5238004408936832E-003   1.7529504986188559E-002
   4.0000000000000000        1.7146844291201849E-003   1.0642173190054295E-002
   5.0000000000000000        9.8875159075472959E-004   5.7126620694457758E-003
   6.0000000000000000        6.4125040623244254E-004   3.9557490191424001E-003
   7.0000000000000000        4.4596921500268699E-004   2.8093055998469805E-003
   8.0000000000000000        3.3527542511995389E-004   2.2210319494244098E-003
   10.000000000000000        2.0719986555040802E-004   1.5606716080492978E-003    
